Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Germany,DEU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.271,7.78,8.214,9.282,10.08,10.942,10.274,8.772,7.723,7.489,6.594,5.708,5.226,4.989,4.629,4.205,3.722,3.317,2.902,2.724,3.487,3.14,2.797,2.836,3.1
Germany,DEU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.641,7.768,8.696,10.181,11.253,11.399,10.28,8.698,7.329,8.212,7.422,6.191,5.497,5.597,5.28,4.962,4.433,4.182,3.798,3.541,4.222,3.987,3.401,3.27,3.673
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.917,7.773,8.482,9.779,10.727,11.193,10.277,8.732,7.508,7.88,7.043,5.967,5.372,5.316,4.979,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068,3.406
Germany,DEU,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,7.442,6.398,7.235,8.046,10.221,13.986,12.153,10.816,10.526,9.897,9.038,8.16,7.563,6.991,7.017,6.392,6.183,5.851,5.206,4.818,8.018,6.303,4.858,5.234,5.914
Germany,DEU,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,9.479,8.979,11.065,13.617,15.348,16.751,14.494,12.726,11.28,12.563,11.597,9.608,8.6,8.554,8.128,8.133,7.837,7.558,7.063,6.712,7.73,6.966,7.039,6.555,7.369
Germany,DEU,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,8.545,7.787,9.285,11.024,12.984,15.463,13.402,11.824,10.929,11.309,10.416,8.927,8.119,7.825,7.612,7.328,7.079,6.77,6.22,5.859,7.862,6.665,6.04,5.949,6.7
Italy,ITA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,3.989,3.768,3.656,3.778,3.523,4.435,3.77,3.131,3.247,4.028,4.373,3.998,5.29,5.702,6.25,5.477,5.234,5.025,4.572,4.644,4.263,4.276,3.245,3.129,..
Italy,ITA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,8.569,7.471,7.618,7.538,6.461,7.688,6.52,5.617,5.739,6.7,6.857,6.625,7.837,8.682,9.192,8.496,8.03,7.46,7.024,6.568,6.213,5.665,4.756,4.375,..
Italy,ITA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,12.039,10.98,10.624,10.521,9.597,9.152,7.966,7.256,8.351,9.364,10.219,10.526,13.551,15.775,16.43,15.437,15.476,15.356,14.475,13.676,12.657,13.229,11.549,11.258,..
Italy,ITA,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,17.457,16.201,15.741,15.43,13.705,12.941,11.261,10.229,11.563,12.078,12.308,12.657,15.776,17.184,18.581,16.809,17.289,17.848,17.185,16.373,15.012,16.101,14.649,14.127,..
Italy,ITA,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,9.511,8.446,8.12,8.099,7.534,7.303,6.366,5.829,6.797,8.044,9.211,9.498,12.434,15.059,15.329,14.75,14.563,14.102,13.098,12.313,11.505,11.844,10.051,9.868,..
Italy,ITA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,21.979,22.214,21.149,20.826,22.708,20.807,20.028,19.503,19.233,16.918,16.32,15.476,14.977,13.7,12.776,12.442,13.738,13.871,14.281,15.151,12.814,13.524,15.971,16.179,..
Italy,ITA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,30.211,30.153,30.203,29.821,32.72,30.428,30.369,29.381,29.006,25.949,23.995,22.755,21.79,18.714,18.196,18.638,19.209,20.085,20.842,21.551,20.531,21.265,23.406,24.325,..
Italy,ITA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,30.14,31.188,31.745,32.406,34.225,33.96,34.562,34.719,35.133,34.449,34.244,34.434,34.711,34.184,34.262,34.391,34.95,35.551,35.937,36.346,35.483,35.644,36.727,37.693,38.041
Italy,ITA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,56.202,56.419,56.883,57.223,57.914,57.232,57.482,57.44,57.012,55.487,54.549,54.137,53.262,51.724,51.521,51.961,52.537,52.964,53.321,53.516,52.734,52.571,53.959,54.828,55.118
Italy,ITA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,21.887,22.149,21.081,20.721,22.661,20.792,20.023,19.499,19.233,16.919,16.322,15.484,14.988,13.707,12.778,12.443,13.739,13.866,14.277,15.148,12.812,13.52,15.97,16.181,16.342
Italy,ITA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,30.243,30.184,30.201,29.761,32.725,30.428,30.355,29.371,28.999,25.943,23.989,22.756,21.793,18.718,18.2,18.64,19.211,20.091,20.848,21.551,20.526,21.265,23.403,24.323,24.817
Italy,ITA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,26.155,26.255,25.741,25.342,27.809,25.718,25.301,24.541,24.221,21.531,20.244,19.207,18.476,16.279,15.564,15.633,16.568,17.105,17.71,18.494,16.837,17.553,19.83,20.393,20.714
Italy,ITA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,6.064,5.479,5.513,5.557,4.97,6.056,5.164,4.401,4.545,5.435,5.679,5.382,6.651,7.298,7.824,7.098,6.749,6.372,5.921,5.704,5.331,5.049,4.087,3.82,..
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,14.849,13.036,12.612,11.947,10.235,10.053,8.781,7.845,8.5,9.227,9.601,9.546,11.829,13.069,13.799,12.695,12.776,12.39,11.778,11.103,10.197,10.63,9.355,8.763,7.838
Italy,ITA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.318,7.403,7.02,6.87,6.283,6.174,5.425,4.881,5.497,6.727,7.5,7.521,9.806,11.478,11.862,11.316,10.892,10.342,9.749,9.097,8.408,8.661,7.115,6.78,5.986
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.834,9.599,9.211,8.869,7.866,7.73,6.777,6.076,6.723,7.749,8.363,8.359,10.655,12.149,12.683,11.896,11.688,11.211,10.61,9.951,9.164,9.497,8.069,7.627,6.778
Italy,ITA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,35.559,31.767,31.768,31.231,29.063,27.639,25.463,23.33,24.654,28.525,29.404,32.063,37.539,41.428,44.646,42.606,39.618,37.309,34.838,31.225,31.791,32.849,25.819,25.226,24.764
Italy,ITA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,28.297,24.737,23.739,23.851,21.008,21.617,19.281,18.39,18.866,23.226,26.905,27.115,33.737,39.004,41.277,38.779,36.451,32.968,30.383,27.753,27.938,27.657,22.304,21.091,19.851
Italy,ITA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,31.46,27.806,27.171,26.983,24.424,24.113,21.792,20.384,21.217,25.352,27.91,29.145,35.294,40.022,42.669,40.316,37.758,34.726,32.168,29.152,29.39,29.665,23.704,22.727,21.801
China,CHN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,3.445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.507,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,3.246,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.051,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,59.949,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,59.706,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,65.988,65.272,64.616,64.017,63.666,63.242,62.885,62.519,61.97,61.483,61.17,61.141,60.803,60.487,60.274,60.046,59.821,59.508,59.23,58.822,57.306,58.762,57.303,57.516,57.194
China,CHN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,77.443,76.757,76.159,75.649,75.517,75.278,75.141,74.994,74.567,74.234,74.177,73.987,73.427,72.878,72.441,71.977,71.528,70.957,70.425,69.678,67.938,69.243,67.639,67.893,67.514
China,CHN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,61.678,60.059,58.564,57.196,56.324,55.312,54.425,53.513,52.246,51.093,50.268,49.084,48.116,47.163,46.225,45.332,44.586,43.863,43.44,42.353,38.911,40.151,38.82,37.995,37.892
China,CHN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,60.951,59.556,58.349,57.307,56.894,56.289,55.823,55.296,54.301,53.469,53.077,52.204,51.455,50.723,50.008,49.334,48.844,48.352,48.192,47.055,43.605,44.395,42.851,41.975,41.782
China,CHN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,61.303,59.799,58.453,57.254,56.62,55.819,55.153,54.443,53.321,52.339,51.744,50.728,49.88,49.049,48.234,47.463,46.86,46.265,45.987,44.878,41.435,42.436,40.991,40.141,39.99
China,CHN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.843,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.834,3.303,3.684,3.979,3.9,3.925,3.846,3.775,3.983,4.095,3.929,3.947,3.973,3.991,4.018,4.036,3.958,3.881,3.743,3.961,4.342,3.953,4.326,4.057,3.975
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.613,4.211,4.697,5.073,4.972,5.004,4.903,4.814,5.078,5.221,5.009,5.032,5.066,5.089,5.123,5.145,5.047,4.948,4.772,5.05,5.537,5.04,5.516,5.173,5.062
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.26,3.8,4.24,4.58,4.49,4.52,4.43,4.35,4.59,4.72,4.53,4.55,4.58,4.6,4.63,4.65,4.56,4.47,4.31,4.56,5,4.55,4.98,4.67,4.571
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,6.013,7.031,7.847,8.471,8.306,8.366,8.226,8.141,8.661,8.977,8.698,8.855,9.033,9.197,9.385,9.558,9.478,9.362,8.691,9.607,11.388,11.163,13.318,14.178,13.546
China,CHN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,7.614,8.887,9.902,10.671,10.444,10.498,10.299,10.164,10.782,11.143,10.763,10.908,11.082,11.239,11.426,11.594,11.462,11.292,10.46,11.541,13.642,13.374,15.934,16.919,16.482
China,CHN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,6.84,7.994,8.919,9.624,9.433,9.495,9.331,9.224,9.803,10.15,9.823,9.98,10.161,10.327,10.521,10.697,10.593,10.452,9.694,10.706,12.678,12.422,14.811,15.745,15.226
Japan,JPN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,3.86,3.89,..,3.13,3.38,3.05,3.01,3.73,4.03,..,3.48,3.45,..,2.78,2.69,2.31,2.12,2.03,2.54,..,..,..,..
Japan,JPN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,4.83,4.49,..,3.99,3.27,3.46,3.51,4.01,3.93,..,3.5,3.33,..,2.63,2.55,2.32,2.51,2.03,2.38,..,..,..,..
Japan,JPN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,43.063,42.439,41.224,40.533,40.789,41.681,42.071,41.41,41.788,41.173,40.344,40.492,38.846,40.888,41.15,40.911,42.919,43.22,46.619,48.335,47.167,47.48,48.146,49.387,..
Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,42.288,41.118,40.459,39.756,38.813,39.669,40.245,40.932,40.625,37.957,37.638,37.732,37.355,38.321,39.398,40.251,42.118,41.891,44.746,46.042,45.437,45.053,44.861,46.523,..
Japan,JPN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,46.974,46.728,45.977,45.805,46.035,46.249,46.502,46.566,46.496,46.122,46.115,46.095,46.083,46.944,47.52,47.883,48.785,49.681,51.199,52.086,51.747,52.15,52.877,53.574,54.019
Japan,JPN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,72.579,71.625,70.489,69.945,69.685,69.83,69.905,70.173,69.646,68.167,67.588,67.646,67.43,67.369,67.701,67.678,68.003,68.353,69.199,69.536,69.191,69.096,69.374,69.441,69.606
Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,43.173,42.551,41.366,40.665,40.922,41.803,42.18,41.498,41.876,41.236,40.394,40.527,38.857,40.908,41.156,40.902,42.912,43.229,46.599,48.306,47.114,47.626,47.864,49.234,49.856
Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.194,41.026,40.343,39.643,38.703,39.573,40.157,40.851,40.549,37.907,37.584,37.698,37.343,38.31,39.39,40.255,42.12,41.883,44.753,46.05,45.476,45.636,45.301,46.516,47.021
Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,42.673,41.771,40.843,40.142,39.786,40.661,41.144,41.167,41.197,39.533,38.956,39.08,38.082,39.578,40.251,40.57,42.506,42.539,45.653,47.15,46.275,46.605,46.549,47.839,48.4
Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,4.25,4.17,..,3.48,3.34,3.22,3.22,3.88,3.99,..,3.49,3.4,..,2.72,2.59,2.32,2.3,2.03,2.47,..,..,..,..
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.505,4.735,5.118,4.885,4.418,4.216,3.924,3.766,3.854,4.783,4.603,4.148,4.051,3.683,3.367,3.09,2.835,2.645,2.232,2.168,2.531,2.55,2.38,2.322,2.313
Japan,JPN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.912,5.214,5.569,5.501,4.953,4.606,4.379,3.974,4.106,5.271,5.46,4.839,4.58,4.299,3.754,3.605,3.357,2.958,2.651,2.496,3.029,3.049,2.777,2.827,2.768
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.748,5.02,5.386,5.251,4.734,4.446,4.192,3.888,4.002,5.068,5.102,4.55,4.358,4.038,3.589,3.385,3.132,2.822,2.467,2.351,2.809,2.828,2.6,2.6,2.563
Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.018,8.478,8.661,8.634,8.046,7.337,7.317,7.338,6.726,8.24,8.09,7.249,7.517,5.927,5.625,5.072,4.498,4.4,3.182,3.744,4.083,4.153,3.726,3.75,3.687
Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,10.353,10.691,11.393,11.678,11.059,10.041,9.266,8.38,7.886,10.186,10.823,9.405,8.938,7.69,6.959,5.852,5.715,4.817,4.145,4.131,5.259,5.089,5.079,4.481,4.162
Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,9.212,9.603,10.062,10.199,9.573,8.705,8.301,7.871,7.314,9.205,9.46,8.325,8.236,6.809,6.299,5.471,5.12,4.611,3.668,3.938,4.679,4.625,4.406,4.116,3.925
Argentina,ARG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,12.99,9.43,4.411,4.214,2.903,..,3.024,3.246,2.395,1.802,1.858,2.389,2.321,..,..,2.322,2.881,3.18,4.462,3.421,2.584,2.049,..
Argentina,ARG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,14.5,13.69,6.749,5.655,4.392,..,4.429,4.626,3.526,3.764,3.801,3.891,3.918,..,..,3.972,4.201,4.395,4.897,3.429,3.136,2.838,..
Argentina,ARG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,22.04,17.29,14.753,13.131,11.366,..,9.374,10.267,8.966,8.347,8.201,8.17,8.56,..,..,10.511,11.082,12.303,14.823,10.395,7.777,7.187,..
Argentina,ARG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,19.64,20.97,18.146,15.881,14.608,..,12.465,11.968,10.912,9.604,10.314,10.231,10.161,..,..,12.48,13.153,13.865,17.109,13.535,9.832,8.522,..
Argentina,ARG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,23.31,15.32,12.736,11.553,9.525,..,7.697,9.354,7.961,7.72,7.145,7.124,7.753,..,..,9.525,9.988,11.473,13.656,8.843,6.691,6.489,..
Argentina,ARG,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,..,..,..,..,26.014,25.525,27.136,..,27.12,25.593,24.839,24.98,24.245,23.541,23.385,..,..,22.698,23.566,22.881,17.928,23.106,25.997,27.716,..
Argentina,ARG,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,..,..,..,..,40.883,41.383,42.354,..,41.796,41.118,41.32,41.425,41.865,40.661,38.777,..,..,37.434,36.598,34.781,28.226,33.512,35.385,36.341,..
Argentina,ARG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,42.284,41.193,38.862,40.308,42.058,42.423,43.556,43.772,43.379,43.973,43.292,43.861,43.807,43.588,43.437,43.363,43.193,43.145,43.955,44.641,40.724,45.309,47.884,49.36,48.47
Argentina,ARG,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,64.304,61.323,58.368,63.646,65.74,67.125,68.246,68.764,68.659,67.676,68.413,69.344,68.789,68.381,67.331,66.619,65.778,65.102,64.656,64.449,58.819,65.23,67.062,67.886,66.447
Argentina,ARG,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,25.983,25.254,23.794,24.725,26.092,25.623,27.218,27.812,27.346,25.827,24.901,25.003,24.314,23.841,23.785,23.458,23.002,22.696,23.476,22.946,18.047,23.128,26.109,27.776,26.489
Argentina,ARG,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,37.6,34.24,32.2,38.842,40.254,40.871,41.858,42.115,41.349,40.65,40.933,41.158,41.472,40.289,38.299,37.945,37.415,37.092,36.255,34.638,27.776,33.346,35.266,36.222,34.855
Argentina,ARG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,31.895,29.828,28.074,31.914,33.307,33.395,34.685,35.111,34.496,33.398,33.092,33.258,33.082,32.246,31.201,30.861,30.367,30.053,30.008,28.923,23.022,28.356,30.797,32.103,30.776
Argentina,ARG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,13.78,11.68,5.732,5.02,3.767,..,3.826,4.055,3.045,2.915,2.991,3.243,3.249,..,..,3.268,3.64,3.874,4.718,3.426,2.898,2.494,..
Argentina,ARG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,16.356,17.191,18.823,17.577,15.823,13.596,12.429,10.49,9.748,9.871,9.221,8.522,8.841,8.508,8.394,8.706,9.224,9.485,10.563,10.718,12.394,9.852,7.682,6.793,8.434
Argentina,ARG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,14.029,17.411,20.122,13.806,11.893,10.053,8.422,7.062,6.52,7.788,6.685,6.267,6.101,6.137,6.494,6.798,7.288,7.544,8.246,9.202,10.778,7.915,6.145,5.641,7.452
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15,17.32,19.59,15.36,13.522,11.506,10.078,8.47,7.837,8.645,7.714,7.18,7.217,7.1,7.268,7.579,8.085,8.347,9.22,9.843,11.461,8.736,6.805,6.139,7.876
Argentina,ARG,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,35.209,36.754,39.84,37.729,34.538,30.653,29.203,24.361,22.118,24.521,23.565,22.086,23.025,23.28,22.271,23.717,25.586,26.947,27.869,28.559,35.019,26.688,20.723,19.379,22.983
Argentina,ARG,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,30.295,37.235,42.427,29.607,26.021,23.239,19.944,17.39,16.765,19.004,16.727,16.609,15.452,17.281,17.153,18.08,19.376,20.22,21.12,24.012,27.238,21.008,17.745,16.867,19.838
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,32.348,37.036,41.378,32.933,29.544,26.207,23.777,20.241,18.927,21.184,19.381,18.71,18.34,19.555,19.137,20.27,21.793,22.843,23.845,25.842,30.428,23.373,19.004,17.946,21.188
Afghanistan,AFG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.578,..,..,11.928,..,..,12.211,8.412,..,..,..
Afghanistan,AFG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.956,..,..,30.489,..,..,27.745,20.211,..,..,..
Afghanistan,AFG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.38,..,..,12.283,..,..,11.103,6.754,..,..,..
Afghanistan,AFG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.091,..,..,24.023,..,..,19.848,10.563,..,..,..
Afghanistan,AFG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.141,..,..,10.858,..,..,9.974,6.258,..,..,..
Afghanistan,AFG,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,..,..,..,..,..,..,..,..,35.109,..,..,..,14.274,..,25.528,..,..,15.599,..,..,13.087,17.946,..,..,..
Afghanistan,AFG,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,..,..,..,..,..,..,..,..,69.011,..,..,..,61.229,..,61.328,..,..,49.036,..,..,44.849,55.955,..,..,..
Afghanistan,AFG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,12.82,12.728,12.691,12.7,12.741,12.83,12.958,13.168,13.402,13.694,13.983,14.265,14.534,15.361,16.239,16.893,17.569,18.262,16.879,15.458,13.709,12.181,3.779,3.785,3.795
Afghanistan,AFG,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,73.968,73.913,73.859,73.805,73.684,73.58,73.427,73.344,73.104,72.982,72.755,72.511,72.252,71.422,70.63,68.981,67.372,65.794,64.097,62.436,59.771,59.946,60.977,61.056,61.213
Afghanistan,AFG,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,10.565,10.465,10.432,10.458,10.535,10.67,10.862,11.149,11.478,11.869,12.263,12.645,13.01,13.819,14.676,15.065,15.447,15.817,15.49,15.019,12.927,11.55,4.354,4.387,4.534
Afghanistan,AFG,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,55.694,55.608,55.558,55.543,55.529,55.567,55.606,55.722,55.755,55.865,55.897,55.896,55.868,55.211,54.566,52.478,50.436,48.435,49.644,50.912,43.476,43.734,58.881,59.113,59.048
Afghanistan,AFG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,33.549,33.464,33.43,33.443,33.479,33.569,33.684,33.883,34.062,34.313,34.527,34.719,34.89,34.957,35.055,34.184,33.333,32.489,32.94,33.351,28.528,27.984,32.204,32.362,32.419
